Posicion,Empresa,Salario,Ubicacion,Fecha de publicacion,URL de la vacante,Descripción,Home URL,Nombre del Sitio
Senior Blockchain Developer,Toptal,💰 $50k - $300k,🌏 Worldwide,2022-01-10T13:48:36+00:00,https://remoteok.com/remote-jobs/108107-remote-senior-blockchain-developer-toptal,"[""Toptal \n\n\n\ntoptal.com \n\n\nApply now\n\n\n🔎329 views\n\n\n✅ 27 applied\n(8%)\n\n\n\nToptal is also hiring a:\n\n\n\nSenior Back End Developer \nSenior Front End Developer \nSenior Full Stack Developer \nSenior React Developer \nSenior React Native Developer  \n\n\nToptal is hiring a Remote Senior Blockchain Developer \n### Design your full-time freelance career as a top freelance developer with Toptal.\\n\\nFreelance work is defining developer careers in exciting new ways. If you’re passionate about finding rapid career growth potential working with leading Fortune 500 brands and innovative Silicon Valley startups, Toptal could be a great fit for your next career shift.\\n\\nToptal is an elite talent network made up of the world’s top 3% of developers, connecting the best and brightest freelancers with top organizations. Unlike a 9-to-5 job, you’ll choose your own schedule and work from anywhere.\xa0**Jobs come to you, so you won’t bid for projects against other developers in a race to the bottom.**\xa0Plus, Toptal takes care of all the overhead, empowering you to focus on successful engagements while getting paid on time, at the rate you decide, every time. Our sophisticated screening process makes sure you are provided with top clients without additional overhead, as well as assistance in maximizing the potential of your full-time freelance career. Joining the Toptal network also gives you access to technical training programs, mentors, and coaching programs, so you can connect with a global community of experts like you to share peer-to-peer knowledge and expand your network globally.\\n\\nAs a freelance developer, you can become a part of an ever-expanding community of experts in over 120 countries, working remotely on projects that meet your career ambitions.\\n\\nThat’s why the world’s top 3% of developers choose Toptal. Developers in our network share:\\n* English language proficiency\\n* 3+ years of professional experience\\n* Project management skills\\n* A keen attention to detail\\n* Experience with system architecture or leading a software team is a strong advantage\\n* Full-time availability is a strong advantage\\n\\nCurious to know how much you could make? Check out our Blockchain developer rate calculator:\xa0[https://topt.al/bNc3AQ](https://topt.al/bNc3AQ) \\n\\nIf you’re interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form:\xa0[https://topt.al/4ycWmM](https://topt.al/4ycWmM) \\n\\nBe sure to mention the word **UNENCUMBERED** when applying to show you read the job post completely. This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.\\n\\n \\n\\n#Salary and compensation\\n\n$50,000 — $300,000/year\\n\n\\n\\n#Location\\n🌏 Worldwide\n\n\n\n\nSee more jobs at Toptal\n\n\nVisit Toptal's website""]",https://remoteok.com,REMOTEOK
IT Recruiter,Rush Street Interactive,💰 $30k - $50k,🇪🇺 EU,2022-01-10T11:41:23+00:00,https://remoteok.com/remote-jobs/108105-remote-it-recruiter-rush-street-interactive,"[""Rush Street Interactive \n\n\nApply now\n\n\n🔎458 views\n\n\n✅ 67 applied\n(15%)\n\n\n\nRush Street Interactive is hiring a Remote IT Recruiter \nAt Rush Street Interactive (RSI), we are growing at lighting speed and are now looking for\xa0**two**\xa0IT Recruiters to join us in-house to be part of our global People Operations team. In your role, you will find the best talent to fuel our growth while also identifying life-changing career opportunities for our people. You will be a critical piece in fulfilling our global recruitment needs and will be responsible for driving the growth of our Engineering teams in Europe.\\n\\n**What you´ll do:**\\n- Keep our candidate pipeline full by recruiting, evaluating, matching, submitting, placing, re-activating and retaining great IT candidates\\n- Manage candidates through the end-to-end hiring process, provide regular updates to hiring managers and candidates\\n- Conduct thorough screening and interviews with potential candidates\\n- Use innovative sourcing and marketing/branding techniques to engage both active and passive candidates\\n- Ensure a high quality candidate experience from first contact, through to hiring and onboarding\\n- Represent RSI at networking and industry events, job fairs, conferences, etc\\n\\n**About you**\\n- 2+ years of proven experience as a full-cycle recruiter in a high-growth environment\\n- Able to understand and explain technical job requirements for IT roles\\n- Solid knowledge of sourcing techniques (e.g. social media/ Boolean search)\\n- Able to work independently and effectively in a fast-paced environment\\n- Comfortable juggling several projects at once \\n- A proactive approach and able to adapt quickly to changing circumstances\\n- Strong stakeholder management and relationship-building skills\\n- Detail-oriented with excellent organisational skills\\n- Fluent verbal and written communication skills in English\\n- Able to lead multiple technical requisitions concurrently\\n\\n**What makes us great**\\n- Competitive compensation\\n- Flexible working hours\\n- Ability to work remotely\\n- Opportunity to travel to global offices\\n- Generous annual holiday\\n- Annual bonus up to 10% of salary\\n- Annual training budget\\n- Autonomy – we embrace personal freedom and responsibility\\n- Creativity – we are open to new ideas of how we can be better\\n- Growth – we want you to develop personally as well as professionally\\n\\n\\n**Our mission**\\n\\nTo engage and delight players by delivering friendly, fun and fair betting experiences.\\n\\n**Our values**\\n- Excellence: We improve continuously to achieve exceptional results\\n- Collaboration: We work inclusively to deliver success\\n- Transparency: We communicate openly, timely and truthfully\\n- Empathy: We appreciate and respect the perspectives of others\\n \\n**Our motto (IT)**\\n\\nDo what makes sense, question what doesn’t\\n \\n**Our history**\\n\\nFounded in 2012, Rush Street Interactive (RSI), an affiliate of Rush Street Gaming, is a market leader in online casino and sports betting, currently operating real-money gaming with our brands: BetRivers.com, PlaySugarHouse.com, and RushBet.co. We are in online, social, and land-based gaming businesses to create amazing, integrated experiences that our players love.\\n\\nWe are proud to have won a number of prestigious industry awards:\\n\\n**2021 EGR North America Awards**\\n- Casino Operator of the Year\\n- Customer Service Operator of the Year\\n- Social Gaming Operator of the Year\\n\\n**2020 Global Gaming Awards**\\n- Digital Operator of the Year\\n\\nRSI is committed to industry-leading responsible gaming practices and seeks to provide its customers with the resources and services they need to play responsibly. \\n\\nWe are an equal opportunity employer committed to diversity, inclusion & belonging. People seeking employment at Rush Street Interactive are considered without regard to any protected category including but not limited to, race, colour, religion, national origin, age, sex, marital status, ancestry, disability, veteran status, gender identity or sexual orientation.\\n\\nJoin us to be at the forefront of this ground-breaking industry!\xa0**Apply now!** \\n\\nBe sure to mention the word **EXCEEDED** when applying to show you read the job post completely. This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.\\n\\n \\n\\n#Salary and compensation\\n\n$30,000 — $50,000/year\\n\n\\n\\n#Location\\n🇪🇺 EU\n\n\n\n\nSee more jobs at Rush Street Interactive""]",https://remoteok.com,REMOTEOK
Customer Care Specialist,SafetyWing,💰 $40k - $65k*,🌏 Worldwide,2022-01-10T11:19:35+00:00,https://remoteok.com/remote-jobs/108103-remote-customer-care-specialist-safetywing,"[""SafetyWing \n\n\n\nsafetywing.com \n\n\nApply now\n\n\n🔎1,090 views\n\n\n✅ 335 applied\n(31%)\n\n\n\nSafetyWing is also hiring a:\n\n\n\nSales Development Representative \nProduct Manager \nHead of Accounting \nAccount Manager \n Chief Revenue Officer  \n\n\nSafetyWing is hiring a Remote Customer Care Specialist \nWe are looking for 1-2 Customer Care Specialists that are interested in building a global safety net with us.\\n\\n🚀\xa0**About SafetyWing**\\n\\nOur top priority is to help our customers find solutions that help them get what they want and need. Within the boundaries of honesty and effective communication, we aim to have conversations that make our customers not only happy supporters of SafetyWing but happy in general.\\n\\nWe are headquartered in San Francisco, while our international team is fully distributed, stretching ten time zones (Finland to California). We are on a mission to remove the role of geographical borders as a barrier to equal opportunities and freedom for everyone. And we are doing that by creating simple health insurance, and retirement products for remote workers worldwide, as a replacement for national welfare systems.\\n\\nWe provide 24/7 support to our members and work with a ‘follow the sun’ model. That means we don’t do night shifts or very early mornings. While we work location independently we do have a friendly and helpful global team and we’re also definitely working for someone who is a joy to work with. \\nBelow are some of the principles we live by:\\n\\n- Be honest\\n- Help the customer\\n- Be clear and concise\\n- Be kind and make the customer happy\\n \\n \\n \\n👩\u200d💻\xa0**The position**\\n\\nWe are looking for a Customer Care Specialist (part-time) to join our fully remote team in a fast-growing startup. We love to be helpful and guide our customers with any problem, big or small.\\nCurrently, we have two products: Travel Medical Insurance and Health Insurance (for companies and individuals)\\n\\n\\n\\n👉\xa0**What you do**\\n- Answer customer questions via live chat, email and phone support\\n- Proactively look on how to improve the customer experience\\n\\n\\n🧪\xa0**What’s needed for this position**\\n\\n- Excellent English language skills (written and spoken)\\n- The ability to work independently and to be a problem solver\\n- \xa0**Weekend availability: we are hiring for shifts Thursdays to Sundays**\\n- Nice to have: experience with insurance, customer service or health care\\n- \xa0**Your timezone: Thursday to Sunday UTC -5/-6/-7, Saturday & Sunday from -2 UTC to +2 UTC**\\n\\n\\n\\n🧘\xa0**What we offer**\\n\\n- A fantastic team to work with\\n- Full-time/part-time opportunities\\n- 17 USD/hour\\n\\n\\n\\nFind out more about us and our products at www.safetywing.com\\n\\nWe are looking forward to hearing from you!\\n \\n\\nBe sure to mention the word **ENJOYS** when applying to show you read the job post completely. This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.\\n\\n \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Customer Service, Medical and Non Tech jobs that are similar:\\n\\n\n$40,000 — $65,000/year\\n\n\\n\\n#Location\\n🌏 Worldwide\n\n\n\n\nSee more jobs at SafetyWing\n\n\nVisit SafetyWing's website""]",https://remoteok.com,REMOTEOK
Senior Product Manager,Exygy,💰 $69k - $110k*,San Francisco Bay Area - Preferred / US Remote - OK,2022-01-11T00:00:02+00:00,https://remoteok.com/remote-jobs/108125-remote-senior-product-manager-exygy,"[""Exygy is hiring a Remote Senior Product Manager \nAbout Exygy\\n\\nExygy is a digital innovation studio on a mission to build resilient and healthy communities. We enable impact-focused organizations to rethink experiences and create digital products that solve their problems and delight users. Our diverse team brings a breadth of technical expertise, user-centric perspectives, and product strategy to every engagement. As a certified B-Corporation, we are driven by our fierce commitment to the betterment of humanity. Our clients include CARE International, QURE Healthcare, San Francisco Mayor's Office of Housing, and Hopelab.\\n\\nExygy has embraced a work from home philosophy and we are now a remote-first company. This role can be located anywhere in the U.S and may occasionally require traveling to the San Francisco Bay Area for meetings or team building events. Exygy remains connected and engaged with virtual team events, weekly all hands meetings and regular zoom workshops and trainings.\\n\\nSummary\\nProduct Managers at Exygy are focused on the planning and execution of successful product strategy, design, and engineering projects for our clients. In this role, you will work with Exygy Account Managers and our clients to understand and communicate clear outcomes for the project team. Once these outcomes are set, you’ll facilitate and manage a multi-functional team - consisting of Exygy team members (designers, engineers, researchers), client team members, and contracted partners - in delivering digital solutions that support these key outcomes.\\n\\nThe Product Manager role at Exygy is a dual role: 60% product management and 40% project management. You may manage multiple client projects at any given time depending on scope and scale of our engagement. For example, Exygy is expanding its work on an affordable housing product across the Bay Area and into other regions in America. We expect that the person in this role may lead our project team in implementing the housing product across multiple counties/cities.\\n\xa0\\nYou thrive in extracting key motivations and requirements across team members and stakeholders in order to create and prioritize solutions that solve user problems. Your focus on high standards will help you execute Agile processes to support delivery from kickoff, launch, and through product growth. Your communication and creative problem solving will help anticipate blockers and navigate the day-to-day while your understanding of digital products will help you advocate for high-quality strategy, design, and engineering work. Your ability to balance multiple, dynamic projects that range in size will help our team maximize capacity. Finally, your leadership and people skills coupled with your facility with details will help guide projects to success.\xa0\\n\\n\\n\\n\\nEEO & Commitment to Equity, Diversity, and Inclusion\\nWe are actively seeking to create a diverse and equitable work environment because we believe that creates a stronger team. \\n\\nExygy values a diverse workplace and strongly encourages women, people of color, LGBTQIA individuals, people with disabilities, members of ethnic minorities, foreign-born residents, older members of society, and others from minority groups and diverse backgrounds to apply. Exygy is an equal opportunity employer. We will not discriminate against applicants because of race, color, sex (including pregnancy), sexual orientation, gender identity or expression, age, religion, national origin, disability, ancestry, marital status, veteran status, medical condition, or any protected category prohibited by local, state, or federal laws. All employees and contractors of Exygy are responsible for maintaining a work atmosphere free from discrimination and harassment by treating others with dignity and respect. \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Executive, Senior jobs that are similar:\\n\\n\n$68,750 — $110,000/year\\n\n\\n\\n#Location\\nSan Francisco Bay Area - Preferred / US Remote - OK\n\n\n\n\nSee more jobs at Exygy""]",https://remoteok.com,REMOTEOK
Senior Manager of Data Policy and Strategy,Lime,💰 $69k - $110k*,"London, United Kingdom",2022-01-10T20:00:02+00:00,https://remoteok.com/remote-jobs/108122-remote-senior-manager-of-data-policy-and-strategy-lime,"[""Lime is hiring a Remote Senior Manager of Data Policy and Strategy \nLime's mission is to realise a future for transportation that is shared, electric, and carbon-free. As the world's leading provider of shared electric vehicles, Lime partners with cities to deploy electric bikes, scooters, and mopeds to serve any trip under five miles. One of Time Magazine's 100 Most Influential Companies in 2021, Lime has powered more than 250 million rides in more than 200 cities across five continents, spurring a new generation of clean alternatives to car ownership. Learn more at\xa0li.me\\n\\nLime is looking for a skilled strategic policy leader to join our Data Policy and Strategy team.\xa0 As the leading platform for micromobility, Lime has a unique opportunity to gather insights from our riders and their travel activity to advance global understanding about the use and impacts of our vehicles in cities. Your mission is to assist the Data Policy and Strategy team in its research efforts, with the aim of demonstrating the benefits of Lime’s affordable, low-carbon mobility offerings to cities.\xa0\\n\\nLime is an Equal Opportunity Employer, but that’s only the start. We want people with different backgrounds, abilities, identities, and mindsets to join us—not just to do great work, but to build a better, more representative world.\\n \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Executive, Senior jobs that are similar:\\n\\n\n$68,750 — $110,000/year\\n\n\\n\\n#Location\\nLondon, United Kingdom\n\n\n\n\nSee more jobs at Lime""]",https://remoteok.com,REMOTEOK
Senior Golang Engineer,Verivest,💰 $70k - $120k*,"United States, Remote",2022-01-10T19:15:02+00:00,https://remoteok.com/remote-jobs/108120-remote-senior-golang-engineer-verivest,"['Verivest is hiring a Remote Senior Golang Engineer \nPortland, United States - We are looking for an experienced Golang engineer to support our rapidly growing organization. In this role, you will collaborate closely with data analysts, frontend engineers and cross-functional partners across our product, design, and quality assurance teams to cont... \\n\\n#Salary and compensation\\n\n No salary data published by company so we estimated salary based on previous jobs related to Golang, Senior and Engineer jobs that are similar:\\n\\n\n$70,000 — $120,000/year\\n\n\n\n\n\nSee more jobs at Verivest']",https://remoteok.com,REMOTEOK
Decision Engineering Lead,Nextmv,💰 $70k - $110k*,San Francisco / West Coast (Remote),2022-01-10T18:00:01+00:00,https://remoteok.com/remote-jobs/108118-remote-decision-engineering-lead-nextmv,"[""Nextmv is hiring a Remote Decision Engineering Lead \nNextmv is a remote-first company with over 20 employees working across the globe to change how companies automate and optimize their operations. We provide developers with the building blocks to create and test decision models, quickly. From logistics to healthcare to finance, every company can benefit from decision engineering using optimization and simulation. \\n\\nNextmv is changing the way companies make decisions. We’re driven by building useful products and creating a more human workplace. And we’d like your help.\\n\\nThe Opportunity\\nAs an early member of the Decision Engineering team, you will have a large impact on leading the team working on the Nextmv Cloud console. Nextmv Cloud enables our customers to generate optimized routes for a fleet of vehicles given a number of operational constraints. In the future, Nextmv Cloud will support optimizing a wider range of decisions across various industries.\xa0\\n\\nNextmv Cloud is a serverless stack built in go and running on AWS, with a frontend based on React and TypeScript. We are looking for a team lead with 7+ years experience in some combination of software development, project management, and people management. In this role, you will report to our Vice President of Engineering.\\n\\nThe items above are a starting point for a conversation, not a hard list of requirements. If this role sounds exciting we encourage you to apply.\\n\\nThe compensation range for this role is $155,000 – $180,000 base pay, depending on experience and your personal choice of equity/salary balance. Learn more about our compensation philosophy and benefits below.\\n\\n\\nBenefits\\n• Medical, Dental & Vision Insurance - We cover Medical, Dental, and Vision for U.S. employees. In the future, we would like to offer the option to international employees.\\n• Paid Family Leave - 14 weeks of paid leave for all new parents.\\n• Retirement Planning - 401k with matching for U.S. teammates (100% of the first 1% + 50% of the next 5%)\\n• Equity - Stock option plan on a standard 4 year vesting schedule with a 1 year cliff.\\n• Financial Transparency - Everyone has access to financial and business metrics.\\n• Half-Day Fridays - Year round, we do half-day Fridays\\n• Minimum Vacation Policy - Unlimited vacation can be vague and hard to track. We strongly encourage everyone to take at least 3 week/year (or whatever is in line with your country's standard) in addition to public holidays. We also close the office for a week in December.\\n• Retreats - We plan to hold company retreats for in-person work (when safe again).\\n• Travel Stipend - We offer up to 3K annually to visit your teammates and work from another city (or country!)\\n• Home Office Stipend - we send every new teammate a Mac laptop or equivalent of their choice, and provide a $1,000 stipend so you can feel ready to work from home.\\n\\nOur Compensation Philosophy\\nWe strive to create a place where anybody can grow. We’re guided by the following core beliefs that keep us honest on this journey.\xa0\\n\\nA career in tech should be accessible to all\\nNo matter where you are in your life or on the planet, we provide competitive base salaries, equity, and benefits that are inclusive of the best talent out there.\xa0\\n\\nSalary transparency mitigates the wage gap\\nWe’re building systems that level the playing field for everyone. Our salaries and levels are open to all Nextmvers to view and understand. \\n\\nEvery function and location provides equal value\\nThe base salary for any two employees at the same level is the same — whether they’re in San Francisco or Philadelphia, finance or engineering.\xa0\\n\\nYou don’t have to give up your craft to make more money\\nBuilding a career at Nextmv should be straightforward. We give you the tools to own your growth — whether that’s on a path as an individual contributor or people manager.\xa0\\n\\n\\nHow We Hire\\nThis is the structure of our interview process. It is conducted entirely over Zoom.\\n\\nApplication: Tell us about your experience. Everyone who applies hears back about the status of their application.\\n\\nHiring manager screen: Meet with the hiring manager to discuss what you're looking for and if there is alignment with the team's needs.\\n\\nSmall Project + Tech Interview: Showcase your skills with a short take-home project that you'll be able to discuss with 1-2 members of our team.\\n\\nCulture interview: Speak with 1-2 cross-functional team members to learn more about how we work and discuss values alignment.\\n\\nExecutive call: Meet Carolyn (CEO), Ryan (CTO) or Andrew (COO), to discuss where we’re headed as a company. \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Executive, Engineer jobs that are similar:\\n\\n\n$70,000 — $110,000/year\\n\n\\n\\n#Location\\nRemote\n\n\n\n\nSee more jobs at Nextmv""]",https://remoteok.com,REMOTEOK
HR Business Partner,cLabs,💰 $50k - $80k*,San Francisco / West Coast (Remote),2022-01-10T14:00:02+00:00,https://remoteok.com/remote-jobs/108109-remote-hr-business-partner-clabs,"['cLabs is hiring a Remote HR Business Partner \nAt cLabs, the team working on the open source platform Celo, our mission is to build a financial system that creates the conditions for prosperity for all.\\n\\nCelo aims to remove the barriers for large-scale adoption of cryptocurrencies as means-of-payment. Using a novel address-based encryption algorithm, the Celo protocol makes sending money as easy as sending a text. Celo is an open protocol enabling many to participate in the system, even with a budget Android smartphone. The first application launching on the Celo platform, Valora, is a social payments and money transfer app, aimed at developing markets.\\n\\nAs an HR Business Partner at cLabs GmbH, you\'ll be working in a fast-growing and dynamic team, as we scale our processes operations and processes worldwide. \\n\\nAs we are growing incredibly quickly, it\'s a great opportunity to join the team and contribute to building new processes that help support our success. If you enjoy working on exciting projects and you are eager to learn and be part of the booming crypto industry, then we are looking for you.\\n\\ncLabs (""Celo Labs"") started Celo in 2017 and is one of many contributors to the open source project Celo.\xa0cLabs builds financial technology to enable prosperity of all beings.\\n\\ncLabs is a Teal organization, a method of decentralized management and organizational governance. Roles are defined around the work, not people, and there is a high degree of autonomy. As such, we\'re all proud to hold the job title of ""Partner."" For more information on our culture, we encourage you to check out our blog at\xa0https://medium.com/celohq/the-future-is-teal-cc264a5d51d3.\\n\\nTo build technology and products that are used and loved by people and solve real-world problems, we need to build a team with many different perspectives and experiences. We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We encourage candidates from all backgrounds to apply and always consider qualified applicants with arrest and conviction records, in accordance with the San Francisco Fair Chance Ordinance.\\n\\nApplicants in need of special assistance or accommodation during the interview process or in accessing our website may contact us by sending an email to assistance(at)celo.org. We will treat your request as confidentially as possible. In your email, please include your name and preferred method of contact, and we will respond as soon as possible. \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Hr jobs that are similar:\\n\\n\n$50,000 — $80,000/year\\n\n\\n\\n#Location\\nUnited States, Remote\n\n\n\n\nSee more jobs at cLabs']",https://remoteok.com,REMOTEOK
Full Stack Engineer Python JavaScript,Gorgias,💰 $70k - $110k*,Paris,2022-01-10T11:00:08+00:00,https://remoteok.com/remote-jobs/108102-remote-full-stack-engineer-python-javascript-gorgias,"[""Gorgias is hiring a Remote Full Stack Engineer Python JavaScript \nGorgias helps e-commerce companies deliver excellent customer service at scale. We integrate email, live chat, voice, Facebook, Instagram, and SMS with Shopify, BigCommerce, and Magento.\\n\\nOur product creates a unified customer profile by combining emails, live-chat, and social-media messages with e-commerce data such as purchase and delivery info. Combining all this data in a single application makes customer service more efficient and just better. Another fortunate side-effect is that some requests are completely automated using machine learning. 💬 + 📦 = ❤️\\n\\nWe've been around since 2015, and we're serving over 8000+ e-commerce businesses, including Steve Madden, Timbuk2, Decathlon, and Sports Illustrated.\\n\\nOur growth exceeded 200% in 2020, so we raised $25 million Series B in December 2020 to double our global team and to accelerate our progress towards our mission to transform support from painful to exceptional for merchants. 🥳\\nWhy join us? \\n\\n🚀 We're among the fastest-growing startups in the eCommerce ecosystem\\n🦄 We've built an extremely efficient go-to-market engine\\n🥇 Work with a talented team you'll learn a lot from\\n🙏 Join a company where automation, good & clean data are core beliefs shared by all\\n\\nMore cool things to know about Gorgias... 😁\\n\\n• Raised our Series A for $14M in November 2019:\xa0techcrunch.com/2019/11/26/gorgias-series-a\\n• Raised our Series B for $25M in December 2020:\xa0https://techcrunch.com/2020/12/10/gorgias-series-b/\\n• We went from 0 to 7000 merchants using our platform every day from 2016 to 2021\\n• We have a 4.5 rating on Glassdoor\\n• What our customers are saying:\xa0apps.shopify.com/helpdesk#reviews\\n• Our software stack:\xa0stackshare.io/gorgias\\n• Other positions:\xa0jobs.lever.co/gorgias\\n\\n\\nGorgias ensures equal employment opportunity without discrimination or harassment based on race, color, religion, sex (including pregnancy, childbirth or related medical conditions), sexual orientation, gender identity or expression, age, disability, national origin, marital or domestic/civil partnership status, genetic information, citizenship status, veteran status, or any other characteristic protected by law. \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Senior, Sys Admin and Engineer, Admin, Machine Learning, Backend, Python, Full Stack, JavaScript jobs that are similar:\\n\\n\n$70,000 — $110,000/year\\n\n\\n\\n#Location\\nSan Francisco / West Coast (Remote)\n\n\n\n\nSee more jobs at Gorgias""]",https://remoteok.com,REMOTEOK
Senior Back End Engineer,Gorgias,💰 $70k - $115k*,San Francisco / West Coast (Remote),2022-01-10T11:00:07+00:00,https://remoteok.com/remote-jobs/108101-remote-senior-back-end-engineer-gorgias,"[""Gorgias is hiring a Remote Senior Back End Engineer \nGorgias helps e-commerce companies deliver excellent customer service at scale. We integrate email, live chat, voice, Facebook, Instagram, and SMS with Shopify, BigCommerce, and Magento.\\n\\nOur product creates a unified customer profile by combining emails, live-chat, and social-media messages with e-commerce data such as purchase and delivery info. Combining all this data in a single application makes customer service more efficient and just better. Another fortunate side-effect is that some requests are completely automated using machine learning. 💬 + 📦 = ❤️\\n\\nWe've been around since 2015, and we're serving over 8000+ e-commerce businesses, including Steve Madden, Timbuk2, Decathlon, and Sports Illustrated.\\n\\nOur growth exceeded 200% in 2020, so we raised $25 million Series B in December 2020 to double our global team and to accelerate our progress towards our mission to transform support from painful to exceptional for merchants. 🥳\\n\\n\\n\\n\\n\\n\\n\\nEngineering Team Culture\\n\\nGetting Stuff Done, Ownership, Team Work, Excellence, and Agility.\\n\\nYou should join us if you want to ship stuff fast without sacrificing quality. We've put great importance on testing our code, cleaning it, treating errors first, and features later.\\n\\nWe also value growth and ownership. People make mistakes. We learn from them to avoid them in the future. We cannot achieve excellence if there are no bumps in the road.\\n\\n\\nWhy join us? \\n\\n🚀 We're among the fastest-growing startups in the eCommerce ecosystem\\n🦄 We've built an extremely efficient go-to-market engine\\n🥇 Work with a talented team you'll learn a lot from\\n🙏 Join a company where automation, good & clean data are core beliefs shared by all\\n\\nMore cool things to know about Gorgias... 😁\\n\\n• Raised our Series A for $14M in November 2019:\xa0techcrunch.com/2019/11/26/gorgias-series-a\\n• Raised our Series B for $25M in December 2020:\xa0https://techcrunch.com/2020/12/10/gorgias-series-b/\\n• We went from 0 to 7000 merchants using our platform every day from 2016 to 2021\\n• We have a 4.5 rating on Glassdoor\\n• What our customers are saying:\xa0apps.shopify.com/helpdesk#reviews\\n• Our software stack:\xa0stackshare.io/gorgias\\n• Other positions:\xa0jobs.lever.co/gorgias\\n\\n\\nGorgias ensures equal employment opportunity without discrimination or harassment based on race, color, religion, sex (including pregnancy, childbirth or related medical conditions), sexual orientation, gender identity or expression, age, disability, national origin, marital or domestic/civil partnership status, genetic information, citizenship status, veteran status, or any other characteristic protected by law. \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Senior, Sys Admin and Engineer, Admin, Machine Learning, Backend jobs that are similar:\\n\\n\n$70,000 — $115,000/year\\n\n\\n\\n#Location\\nSan Francisco / West Coast (Remote)\n\n\n\n\nSee more jobs at Gorgias""]",https://remoteok.com,REMOTEOK
Machine Learning Engineer,Gorgias,💰 $70k - $120k*,"Culver City, CA",2022-01-10T11:00:05+00:00,https://remoteok.com/remote-jobs/108100-remote-machine-learning-engineer-gorgias,"[""Gorgias is hiring a Remote Machine Learning Engineer \nGorgias helps e-commerce companies deliver excellent customer service at scale. We integrate email, live chat, voice, Facebook, Instagram, and SMS with Shopify, BigCommerce, and Magento.\\n\\nOur product creates a unified customer profile by combining emails, live-chat, and social-media messages with e-commerce data such as purchase and delivery info. Combining all this data in a single application makes customer service more efficient and just better. Another fortunate side-effect is that some requests are completely automated using machine learning. 💬 + 📦 = ❤️\\n\\nWe've been around since 2015, and we're serving over 8000+ e-commerce businesses, including Steve Madden, Timbuk2, Decathlon, and Sports Illustrated.\\n\\nOur growth exceeded 200% in 2020, so we raised $25 million Series B in December 2020 to double our global team and to accelerate our progress towards our mission to transform support from painful to exceptional for merchants. 🥳\\nWhy join us? \\n\\n🚀 We're among the fastest-growing startups in the eCommerce ecosystem\\n🦄 We've built an extremely efficient go-to-market engine\\n🥇 Work with a talented team you'll learn a lot from\\n🙏 Join a company where automation, good & clean data are core beliefs shared by all\\n\\nMore cool things to know about Gorgias... 😁\\n\\n• Raised our Series A for $14M in November 2019:\xa0techcrunch.com/2019/11/26/gorgias-series-a\\n• Raised our Series B for $25M in December 2020:\xa0https://techcrunch.com/2020/12/10/gorgias-series-b/\\n• We went from 0 to 7000 merchants using our platform every day from 2016 to 2021\\n• We have a 4.5 rating on Glassdoor\\n• What our customers are saying:\xa0apps.shopify.com/helpdesk#reviews\\n• Our software stack:\xa0stackshare.io/gorgias\\n• Other positions:\xa0jobs.lever.co/gorgias\\n\\n\\nGorgias ensures equal employment opportunity without discrimination or harassment based on race, color, religion, sex (including pregnancy, childbirth or related medical conditions), sexual orientation, gender identity or expression, age, disability, national origin, marital or domestic/civil partnership status, genetic information, citizenship status, veteran status, or any other characteristic protected by law. \\n\\n#Salary and compensation\\n\nNo salary data published by company so we estimated salary based on previous jobs related to Senior, Sys Admin and Engineer, Admin, Machine Learning jobs that are similar:\\n\\n\n$70,000 — $120,000/year\\n\n\\n\\n#Location\\nParis\n\n\n\n\nSee more jobs at Gorgias""]",https://remoteok.com,REMOTEOK
